Customer ID,Recency,Frequency,Monetary,RScore,FScore,MScore,RFMScore,RFMTotal,Cluster,Segment
15284.0,136,1,24.75,2,1,1,211,4,0,High Value
15285.0,43,1,94.92,3,1,1,311,5,0,High Value
15287.0,15,3,369.34000000000003,4,3,2,432,9,0,High Value
15288.0,1,6,1576.6100000000001,4,4,3,443,11,0,High Value
15289.0,94,2,653.3100000000001,2,2,2,222,6,0,High Value
15290.0,29,8,2553.06,3,4,4,344,11,0,High Value
15291.0,9,26,9178.26,4,4,4,444,12,0,High Value
15293.0,301,1,247.5,1,1,1,111,3,2,At Risk
15294.0,46,1,233.35,3,1,1,311,5,0,High Value
15295.0,290,1,217.23999999999998,1,1,1,111,3,2,At Risk
15296.0,56,6,6669.97,2,4,4,244,10,0,High Value
15298.0,2,12,4659.47,4,4,4,444,12,0,High Value
15299.0,8,6,3484.5299999999997,4,4,4,444,12,0,High Value
15301.0,4,6,2533.09,4,4,4,444,12,0,High Value
15302.0,366,1,308.0,1,1,2,112,4,2,At Risk
15303.0,201,2,650.16,1,2,2,122,5,2,At Risk
15304.0,4,2,225.15,4,2,1,421,7,0,High Value
15305.0,191,1,93.6,1,1,1,111,3,2,At Risk
15306.0,136,6,2310.38,2,4,4,244,10,0,High Value
15309.0,246,4,797.96,1,3,3,133,7,2,At Risk
15310.0,114,1,1634.64,2,1,3,213,6,0,High Value
15311.0,1,121,56003.26,4,4,4,444,12,3,Low Value
15312.0,19,8,2005.3400000000001,3,4,4,344,11,0,High Value
15314.0,49,2,492.47999999999996,3,2,2,322,7,0,High Value
15317.0,313,1,129.75,1,1,1,111,3,2,At Risk
15321.0,73,9,3961.42,2,4,4,244,10,0,High Value
15322.0,112,1,711.18,2,1,3,213,6,0,High Value
15323.0,198,3,434.6,1,3,2,132,6,2,At Risk
15324.0,337,1,140.22000000000003,1,1,1,111,3,2,At Risk
15325.0,31,7,1439.72,3,4,3,343,10,0,High Value
15326.0,245,4,1388.81,1,3,3,133,7,2,At Risk
15328.0,43,1,107.24,3,1,1,311,5,0,High Value
15329.0,10,8,1934.63,4,4,4,444,12,0,High Value
15331.0,135,3,767.91,2,3,3,233,8,0,High Value
15332.0,2,6,4892.68,4,4,4,444,12,0,High Value
15336.0,37,1,240.5,3,1,1,311,5,0,High Value
15337.0,47,1,373.02,3,1,2,312,6,0,High Value
15338.0,313,1,283.43,1,1,1,111,3,2,At Risk
15339.0,57,5,1253.77,2,4,3,243,9,0,High Value
15340.0,197,1,105.5,1,1,1,111,3,2,At Risk
15341.0,85,1,382.2,2,1,2,212,5,0,High Value
15346.0,61,2,343.7,2,2,2,222,6,0,High Value
15347.0,2,4,1162.0,4,3,3,433,10,0,High Value
15350.0,9,2,547.6,4,2,2,422,8,0,High Value
15351.0,5,4,1778.18,4,3,4,434,11,0,High Value
15352.0,184,1,114.95,1,1,1,111,3,2,At Risk
15353.0,3,6,2398.93,4,4,4,444,12,0,High Value
15354.0,239,3,284.4,1,3,1,131,5,2,At Risk
15356.0,4,4,698.45,4,3,2,432,9,0,High Value
15358.0,1,22,8703.210000000001,4,4,4,444,12,0,High Value
15359.0,298,8,181.35,1,4,1,141,6,2,At Risk
15361.0,162,3,270.15000000000003,1,3,1,131,5,2,At Risk
15362.0,84,2,613.08,2,2,2,222,6,0,High Value
15363.0,8,2,678.11,4,2,2,422,8,0,High Value
15365.0,39,6,2242.81,3,4,4,344,11,0,High Value
15366.0,45,5,1786.57,3,4,4,344,11,0,High Value
15367.0,54,7,3203.74,2,4,4,244,10,0,High Value
15368.0,30,1,275.8,3,1,1,311,5,0,High Value
15369.0,128,11,6251.26,2,4,4,244,10,0,High Value
15370.0,46,1,1352.96,3,1,3,313,7,0,High Value
15371.0,298,1,59.400000000000006,1,1,1,111,3,2,At Risk
15372.0,86,7,4009.66,2,4,4,244,10,0,High Value
15373.0,7,6,1005.48,4,4,3,443,11,0,High Value
15374.0,260,1,139.32,1,1,1,111,3,2,At Risk
15375.0,326,1,60.959999999999994,1,1,1,111,3,2,At Risk
15377.0,18,4,1211.75,4,3,3,433,10,0,High Value
15378.0,98,2,246.5,2,2,1,221,5,0,High Value
15379.0,36,1,1174.55,3,1,3,313,7,0,High Value
15380.0,1,7,1788.8,4,4,4,444,12,0,High Value
15381.0,59,3,1293.72,2,3,3,233,8,0,High Value
15382.0,10,6,7777.84,4,4,4,444,12,0,High Value
15384.0,17,2,1385.38,4,2,3,423,9,0,High Value
15385.0,28,2,625.2,3,2,2,322,7,0,High Value
15387.0,128,1,468.65,2,1,2,212,5,0,High Value
15389.0,36,4,2233.8,3,3,4,334,10,0,High Value
15390.0,32,2,1216.66,3,2,3,323,8,0,High Value
15391.0,220,1,289.87,1,1,1,111,3,2,At Risk
15392.0,10,3,1376.0900000000001,4,3,3,433,10,0,High Value
15393.0,203,3,659.48,1,3,2,132,6,2,At Risk
15394.0,31,7,3103.26,3,4,4,344,11,0,High Value
15396.0,219,1,508.20000000000005,1,1,2,112,4,2,At Risk
15400.0,56,3,586.1,2,3,2,232,7,0,High Value
15401.0,88,2,216.95000000000002,2,2,1,221,5,0,High Value
15402.0,23,4,1203.77,3,3,3,333,9,0,High Value
15403.0,127,2,170.88,2,2,1,221,5,0,High Value
15404.0,11,1,257.06,4,1,1,411,6,0,High Value
15405.0,212,1,310.74,1,1,2,112,4,2,At Risk
15406.0,89,2,465.15999999999997,2,2,2,222,6,0,High Value
15409.0,357,1,131.25,1,1,1,111,3,2,At Risk
15410.0,204,2,1234.88,1,2,3,123,6,2,At Risk
15413.0,327,5,6798.72,1,4,4,144,9,2,At Risk
15416.0,114,3,588.5,2,3,2,232,7,0,High Value
15418.0,61,2,452.32,2,2,2,222,6,0,High Value
15420.0,70,6,743.0,2,4,3,243,9,0,High Value
15421.0,21,6,2854.98,3,4,4,344,11,0,High Value
15422.0,15,5,1522.27,4,4,3,443,11,0,High Value
15423.0,217,2,223.39,1,2,1,121,4,2,At Risk
15424.0,99,1,214.44,2,1,1,211,4,0,High Value
15425.0,36,4,1944.57,3,3,4,334,10,0,High Value
15426.0,5,5,1168.0,4,4,3,443,11,0,High Value
15428.0,23,3,668.97,3,3,2,332,8,0,High Value
15430.0,103,2,954.75,2,2,3,223,7,0,High Value
15431.0,138,1,153.24,1,1,1,111,3,2,At Risk
15432.0,177,1,149.57,1,1,1,111,3,2,At Risk
15434.0,10,6,1525.5800000000002,4,4,3,443,11,0,High Value
15437.0,276,1,193.29000000000002,1,1,1,111,3,2,At Risk
15439.0,40,4,1269.05,3,3,3,333,9,0,High Value
15441.0,32,3,1254.21,3,3,3,333,9,0,High Value
15443.0,110,7,1939.02,2,4,4,244,10,0,High Value
15445.0,226,1,171.0,1,1,1,111,3,2,At Risk
15446.0,12,3,406.95,4,3,2,432,9,0,High Value
15447.0,163,4,337.71000000000004,1,3,2,132,6,2,At Risk
15448.0,310,1,294.17,1,1,1,111,3,2,At Risk
15451.0,70,2,233.21,2,2,1,221,5,0,High Value
15452.0,26,3,1260.38,3,3,3,333,9,0,High Value
15454.0,254,1,128.59,1,1,1,111,3,2,At Risk
15455.0,233,1,38.25,1,1,1,111,3,2,At Risk
15456.0,39,7,1672.05,3,4,3,343,10,0,High Value
15458.0,38,1,208.79999999999998,3,1,1,311,5,0,High Value
15459.0,53,2,202.82999999999998,3,2,1,321,6,0,High Value
15461.0,96,2,429.7,2,2,2,222,6,0,High Value
15462.0,81,1,502.45,2,1,2,212,5,0,High Value
15465.0,5,15,5301.03,4,4,4,444,12,0,High Value
15466.0,25,3,1236.48,3,3,3,333,9,0,High Value
15468.0,28,1,962.97,3,1,3,313,7,0,High Value
15469.0,74,1,335.7,2,1,2,212,5,0,High Value
15470.0,211,1,63.419999999999995,1,1,1,111,3,2,At Risk
15471.0,16,2,847.0799999999999,4,2,3,423,9,0,High Value
15473.0,80,1,274.8,2,1,1,211,4,0,High Value
15474.0,231,1,163.1,1,1,1,111,3,2,At Risk
15476.0,16,4,2209.98,4,3,4,434,11,0,High Value
15477.0,285,1,368.4,1,1,2,112,4,2,At Risk
15478.0,211,1,583.56,1,1,2,112,4,2,At Risk
15479.0,369,1,147.4,1,1,1,111,3,2,At Risk
15480.0,101,4,5373.5,2,3,4,234,9,0,High Value
15481.0,37,1,1993.34,3,1,4,314,8,0,High Value
15482.0,22,7,3537.6,3,4,4,344,11,0,High Value
15483.0,21,6,628.39,3,4,2,342,9,0,High Value
15484.0,176,2,1061.69,1,2,3,123,6,2,At Risk
15485.0,9,5,3196.51,4,4,4,444,12,0,High Value
15486.0,163,1,102.0,1,1,1,111,3,2,At Risk
15487.0,315,1,231.32,1,1,1,111,3,2,At Risk
15488.0,92,4,340.6,2,3,2,232,7,0,High Value
15489.0,36,5,1285.3300000000002,3,4,3,343,10,0,High Value
15490.0,66,1,217.6,2,1,1,211,4,0,High Value
15493.0,25,4,2313.18,3,3,4,334,10,0,High Value
15494.0,114,3,2480.82,2,3,4,234,9,0,High Value
15495.0,15,1,246.5,4,1,1,411,6,0,High Value
15496.0,267,1,146.14000000000001,1,1,1,111,3,2,At Risk
15497.0,18,7,7395.19,4,4,4,444,12,0,High Value
15498.0,2,19,12723.18,4,4,4,444,12,0,High Value
15499.0,359,1,161.6,1,1,1,111,3,2,At Risk
15501.0,40,2,402.5,3,2,2,322,7,0,High Value
15502.0,4,5,3608.54,4,4,4,444,12,0,High Value
15503.0,362,1,120.06,1,1,1,111,3,2,At Risk
15504.0,156,3,371.02,1,3,2,132,6,2,At Risk
15506.0,17,3,1060.77,4,3,3,433,10,0,High Value
15509.0,16,1,166.51,4,1,1,411,6,0,High Value
15512.0,26,2,210.58,3,2,1,321,6,0,High Value
15513.0,1,18,12992.33,4,4,4,444,12,0,High Value
15514.0,15,7,2459.09,4,4,4,444,12,0,High Value
15515.0,23,1,171.81,3,1,1,311,5,0,High Value
15518.0,15,7,2276.4900000000002,4,4,4,444,12,0,High Value
15519.0,19,2,344.61,3,2,2,322,7,0,High Value
15521.0,36,8,4106.49,3,4,4,344,11,0,High Value
15523.0,24,15,16947.98,3,4,4,344,11,0,High Value
15524.0,242,1,151.4,1,1,1,111,3,2,At Risk
15525.0,9,2,469.78,4,2,2,422,8,0,High Value
15527.0,30,15,3145.86,3,4,4,344,11,0,High Value
15529.0,2,2,1116.72,4,2,3,423,9,0,High Value
15530.0,148,1,311.37,1,1,2,112,4,2,At Risk
15532.0,12,6,2190.9700000000003,4,4,4,444,12,0,High Value
15534.0,361,1,162.25,1,1,1,111,3,2,At Risk
15535.0,40,2,551.42,3,2,2,322,7,0,High Value
15536.0,45,1,259.09,3,1,1,311,5,0,High Value
15538.0,173,6,3358.3999999999996,1,4,4,144,9,2,At Risk
15540.0,11,1,247.38,4,1,1,411,6,0,High Value
15542.0,148,3,918.45,1,3,3,133,7,2,At Risk
15543.0,95,1,114.98,2,1,1,211,4,0,High Value
15544.0,8,12,4615.72,4,4,4,444,12,0,High Value
15545.0,7,1,135.32999999999998,4,1,1,411,6,0,High Value
15546.0,242,2,1079.1000000000001,1,2,3,123,6,2,At Risk
15547.0,12,12,5199.55,4,4,4,444,12,0,High Value
15548.0,231,1,158.09,1,1,1,111,3,2,At Risk
15549.0,57,5,652.7,2,4,2,242,8,0,High Value
15550.0,14,8,1643.17,4,4,3,443,11,0,High Value
15551.0,30,6,1274.02,3,4,3,343,10,0,High Value
15552.0,259,1,162.4,1,1,1,111,3,2,At Risk
15555.0,1,22,7307.18,4,4,4,444,12,0,High Value
15558.0,275,1,214.13,1,1,1,111,3,2,At Risk
15559.0,204,1,1109.4,1,1,3,113,5,2,At Risk
15560.0,33,2,153.52,3,2,1,321,6,0,High Value
15561.0,19,4,1133.8,3,3,3,333,9,0,High Value
15562.0,60,2,538.83,2,2,2,222,6,0,High Value
15563.0,150,3,1466.56,1,3,3,133,7,2,At Risk
15564.0,99,2,70.74000000000001,2,2,1,221,5,0,High Value
15566.0,28,2,227.87,3,2,1,321,6,0,High Value
15569.0,26,5,2210.64,3,4,4,344,11,0,High Value
15570.0,5,14,5145.52,4,4,4,444,12,0,High Value
15571.0,22,10,3401.2,3,4,4,344,11,0,High Value
15572.0,16,3,1515.81,4,3,3,433,10,0,High Value
15573.0,254,3,599.73,1,3,2,132,6,2,At Risk
15574.0,8,3,816.4499999999999,4,3,3,433,10,0,High Value
15575.0,255,1,30.1,1,1,1,111,3,2,At Risk
15577.0,359,2,139.1,1,2,1,121,4,2,At Risk
15579.0,19,3,953.9,3,3,3,333,9,0,High Value
15580.0,12,8,1381.19,4,4,3,443,11,0,High Value
15581.0,2,26,4114.62,4,4,4,444,12,0,High Value
15583.0,12,1,107.86,4,1,1,411,6,0,High Value
15584.0,35,2,552.39,3,2,2,322,7,0,High Value
15586.0,228,3,1139.1,1,3,3,133,7,2,At Risk
15587.0,28,3,608.4000000000001,3,3,2,332,8,0,High Value
15588.0,313,1,579.6,1,1,2,112,4,2,At Risk
15590.0,18,5,1496.6,4,4,3,443,11,0,High Value
15591.0,218,3,217.9,1,3,1,131,5,2,At Risk
15595.0,123,1,357.6,2,1,2,212,5,0,High Value
15596.0,1,5,1723.45,4,4,4,444,12,0,High Value
15597.0,211,1,238.8,1,1,1,111,3,2,At Risk
15598.0,63,1,307.34,2,1,1,211,4,0,High Value
15599.0,81,1,488.32,2,1,2,212,5,0,High Value
15600.0,64,4,1199.31,2,3,3,233,8,0,High Value
15601.0,8,17,8183.56,4,4,4,444,12,0,High Value
15602.0,4,8,1932.64,4,4,4,444,12,0,High Value
15603.0,284,1,40.0,1,1,1,111,3,2,At Risk
15605.0,9,5,738.57,4,4,3,443,11,0,High Value
15606.0,26,8,2310.83,3,4,4,344,11,0,High Value
15607.0,179,8,1604.21,1,4,3,143,8,2,At Risk
15608.0,51,1,692.3,3,1,2,312,6,0,High Value
15611.0,19,13,1405.83,3,4,3,343,10,0,High Value
15613.0,246,1,433.71999999999997,1,1,2,112,4,2,At Risk
15614.0,73,4,3147.36,2,3,4,234,9,0,High Value
15615.0,26,24,10974.23,3,4,4,344,11,0,High Value
15616.0,74,1,317.11,2,1,2,212,5,0,High Value
15617.0,32,3,828.5500000000001,3,3,3,333,9,0,High Value
15620.0,45,1,389.18,3,1,2,312,6,0,High Value
15622.0,63,8,4143.05,2,4,4,244,10,0,High Value
15623.0,29,7,2136.02,3,4,4,344,11,0,High Value
15625.0,12,5,1702.1399999999999,4,4,3,443,11,0,High Value
15626.0,57,1,391.72,2,1,2,212,5,0,High Value
15627.0,93,2,566.9,2,2,2,222,6,0,High Value
15628.0,2,9,2782.02,4,4,4,444,12,0,High Value
15629.0,86,4,2240.9,2,3,4,234,9,0,High Value
15630.0,280,1,295.05,1,1,1,111,3,2,At Risk
15631.0,278,1,596.67,1,1,2,112,4,2,At Risk
15633.0,145,13,4352.46,1,4,4,144,9,0,High Value
15634.0,19,1,311.1,3,1,2,312,6,0,High Value
15635.0,31,1,100.35,3,1,1,311,5,0,High Value
15636.0,73,2,719.82,2,2,3,223,7,0,High Value
15637.0,49,4,574.23,3,3,2,332,8,0,High Value
15638.0,14,6,2265.2,4,4,4,444,12,0,High Value
15639.0,87,2,639.76,2,2,2,222,6,0,High Value
15640.0,8,15,11441.92,4,4,4,444,12,0,High Value
15641.0,32,8,3458.35,3,4,4,344,11,0,High Value
15642.0,365,1,105.78000000000002,1,1,1,111,3,2,At Risk
15645.0,50,2,443.16,3,2,2,322,7,0,High Value
15646.0,8,3,526.97,4,3,2,432,9,0,High Value
15647.0,51,1,169.0,3,1,1,311,5,0,High Value
15649.0,3,3,1354.35,4,3,3,433,10,0,High Value
15650.0,157,2,553.88,1,2,2,122,5,2,At Risk
15651.0,56,2,612.76,2,2,2,222,6,0,High Value
15652.0,23,4,1082.6,3,3,3,333,9,0,High Value
15658.0,8,4,1399.3700000000001,4,3,3,433,10,0,High Value
15659.0,22,2,226.04,3,2,1,321,6,0,High Value
15660.0,1,7,1212.13,4,4,3,443,11,0,High Value
15661.0,15,6,906.15,4,4,3,443,11,0,High Value
15662.0,297,2,283.73,1,2,1,121,4,2,At Risk
15664.0,85,3,867.6,2,3,3,233,8,0,High Value
15665.0,47,3,1773.11,3,3,4,334,10,0,High Value
15666.0,108,2,632.9399999999999,2,2,2,222,6,0,High Value
15670.0,192,1,152.15,1,1,1,111,3,2,At Risk
15672.0,361,1,45.300000000000004,1,1,1,111,3,2,At Risk
15673.0,87,5,3533.77,2,4,4,244,10,0,High Value
15674.0,53,8,4501.63,3,4,4,344,11,0,High Value
15675.0,40,1,218.35,3,1,1,311,5,0,High Value
15677.0,57,2,648.4,2,2,2,222,6,0,High Value
15678.0,31,2,1541.19,3,2,3,323,8,0,High Value
15680.0,2,8,3173.9,4,4,4,444,12,0,High Value
15681.0,15,9,1563.54,4,4,3,443,11,0,High Value
15682.0,235,2,318.24,1,2,2,122,5,2,At Risk
15683.0,109,1,330.79,2,1,2,212,5,0,High Value
15684.0,183,3,173.95,1,3,1,131,5,2,At Risk
15685.0,86,1,55.980000000000004,2,1,1,211,4,0,High Value
15686.0,56,1,90.0,2,1,1,211,4,0,High Value
15688.0,54,1,190.57,2,1,1,211,4,0,High Value
15689.0,253,1,266.93,1,1,1,111,3,2,At Risk
15691.0,30,3,434.5,3,3,2,332,8,0,High Value
15693.0,295,1,37.5,1,1,1,111,3,2,At Risk
15694.0,1,12,4331.41,4,4,4,444,12,0,High Value
15695.0,233,2,721.06,1,2,3,123,6,2,At Risk
15696.0,59,5,1170.1100000000001,2,4,3,243,9,0,High Value
15697.0,325,1,246.75,1,1,1,111,3,2,At Risk
15698.0,260,1,46.2,1,1,1,111,3,2,At Risk
15702.0,112,2,140.39000000000001,2,2,1,221,5,0,High Value
15704.0,138,2,1524.3400000000001,1,2,3,123,6,0,High Value
15708.0,5,3,1014.48,4,3,3,433,10,0,High Value
15709.0,225,1,194.6,1,1,1,111,3,2,At Risk
15710.0,53,1,898.87,3,1,3,313,7,0,High Value
15711.0,192,2,420.25,1,2,2,122,5,2,At Risk
15712.0,15,7,2400.05,4,4,4,444,12,0,High Value
15713.0,2,3,654.09,4,3,2,432,9,0,High Value
15714.0,89,3,453.93,2,3,2,232,7,0,High Value
15715.0,191,5,658.02,1,4,2,142,7,2,At Risk
15716.0,5,8,1938.0,4,4,4,444,12,0,High Value
15717.0,57,4,456.70000000000005,2,3,2,232,7,0,High Value
15718.0,176,1,293.79,1,1,1,111,3,2,At Risk
15719.0,17,18,5177.45,4,4,4,444,12,0,High Value
15720.0,186,1,143.19,1,1,1,111,3,2,At Risk
15722.0,81,6,3035.54,2,4,4,244,10,0,High Value
15723.0,47,3,744.55,3,3,3,333,9,0,High Value
15724.0,36,1,92.6,3,1,1,311,5,0,High Value
15726.0,26,1,321.91,3,1,2,312,6,0,High Value
15727.0,23,8,4266.55,3,4,4,344,11,0,High Value
15728.0,15,2,544.6,4,2,2,422,8,0,High Value
15729.0,36,2,107.55000000000001,3,2,1,321,6,0,High Value
15730.0,17,2,605.7,4,2,2,422,8,0,High Value
15731.0,189,1,125.3,1,1,1,111,3,2,At Risk
15732.0,8,9,1387.95,4,4,3,443,11,0,High Value
15734.0,72,2,923.85,2,2,3,223,7,0,High Value
15735.0,57,1,327.68,2,1,2,212,5,0,High Value
15736.0,71,2,1815.72,2,2,4,224,8,0,High Value
15738.0,8,26,8560.550000000001,4,4,4,444,12,0,High Value
15741.0,94,2,208.62,2,2,1,221,5,0,High Value
15742.0,255,1,156.87,1,1,1,111,3,2,At Risk
15747.0,11,6,1588.57,4,4,3,443,11,0,High Value
15748.0,85,2,465.45000000000005,2,2,2,222,6,0,High Value
15750.0,2,12,4331.711,4,4,4,444,12,0,High Value
15751.0,96,11,1380.44,2,4,3,243,9,0,High Value
15752.0,8,3,1570.16,4,3,3,433,10,0,High Value
15754.0,129,6,2579.04,2,4,4,244,10,0,High Value
15755.0,15,11,3628.87,4,4,4,444,12,0,High Value
15757.0,22,4,2225.94,3,3,4,334,10,0,High Value
15759.0,147,4,577.8900000000001,1,3,2,132,6,2,At Risk
15760.0,266,2,13916.34,1,2,4,124,7,2,At Risk
15761.0,78,1,143.05,2,1,1,211,4,0,High Value
15764.0,70,2,1223.1100000000001,2,2,3,223,7,0,High Value
15765.0,302,1,370.63,1,1,2,112,4,2,At Risk
15766.0,92,2,516.0,2,2,2,222,6,0,High Value
15768.0,112,31,14979.26,2,4,4,244,10,3,Low Value
15769.0,7,21,32451.6,4,4,4,444,12,0,High Value
15770.0,248,1,321.45,1,1,2,112,4,2,At Risk
15771.0,240,3,1006.54,1,3,3,133,7,2,At Risk
15772.0,54,1,280.88,2,1,1,211,4,0,High Value
15773.0,45,1,138.84,3,1,1,311,5,0,High Value
15774.0,54,5,1059.14,2,4,3,243,9,0,High Value
15775.0,267,1,45.6,1,1,1,111,3,2,At Risk
15777.0,32,3,715.5,3,3,3,333,9,0,High Value
15778.0,67,1,307.95,2,1,1,211,4,0,High Value
15779.0,99,2,124.08000000000001,2,2,1,221,5,0,High Value
15782.0,66,1,1399.36,2,1,3,213,6,0,High Value
15784.0,103,2,848.3299999999999,2,2,3,223,7,0,High Value
15785.0,15,11,3640.96,4,4,4,444,12,0,High Value
15786.0,53,2,3582.62,3,2,4,324,9,0,High Value
15788.0,144,1,221.82999999999998,1,1,1,111,3,2,At Risk
15789.0,67,5,1610.71,2,4,3,243,9,0,High Value
15791.0,165,3,1995.65,1,3,4,134,8,2,At Risk
15792.0,35,2,933.84,3,2,3,323,8,0,High Value
15793.0,14,5,1433.96,4,4,3,443,11,0,High Value
15794.0,372,2,777.0,1,2,3,123,6,2,At Risk
15795.0,66,7,1369.8600000000001,2,4,3,243,9,0,High Value
15796.0,10,9,2464.27,4,4,4,444,12,0,High Value
15797.0,217,2,613.6800000000001,1,2,2,122,5,2,At Risk
15798.0,128,3,1535.37,2,3,3,233,8,0,High Value
15799.0,54,1,540.15,2,1,2,212,5,0,High Value
15800.0,89,5,543.5,2,4,2,242,8,0,High Value
15803.0,81,3,1513.84,2,3,3,233,8,0,High Value
15805.0,21,13,4660.75,3,4,4,344,11,0,High Value
15807.0,44,2,913.62,3,2,3,323,8,0,High Value
15808.0,5,18,14674.960000000001,4,4,4,444,12,0,High Value
15809.0,95,2,758.67,2,2,3,223,7,0,High Value
15810.0,22,4,1607.06,3,3,3,333,9,0,High Value
15811.0,1,2,1671.9,4,2,3,423,9,0,High Value
15812.0,71,7,3400.33,2,4,4,244,10,0,High Value
15814.0,29,2,689.11,3,2,2,322,7,0,High Value
15816.0,178,2,144.14999999999998,1,2,1,121,4,2,At Risk
15817.0,56,3,2766.4,2,3,4,234,9,0,High Value
15818.0,224,1,340.5,1,1,2,112,4,2,At Risk
15819.0,67,6,2029.34,2,4,4,244,10,0,High Value
15822.0,129,4,954.59,2,3,3,233,8,0,High Value
15823.0,8,3,3882.17,4,3,4,434,11,0,High Value
15824.0,89,2,890.94,2,2,3,223,7,0,High Value
15826.0,204,1,943.97,1,1,3,113,5,2,At Risk
15827.0,8,16,1957.98,4,4,4,444,12,0,High Value
15828.0,11,1,1108.82,4,1,3,413,8,0,High Value
15833.0,373,1,80.4,1,1,1,111,3,2,At Risk
15834.0,12,3,1539.24,4,3,3,433,10,0,High Value
15837.0,121,1,385.03000000000003,2,1,2,212,5,0,High Value
15838.0,3,16,40519.92,4,4,4,444,12,0,High Value
15841.0,22,5,1518.35,3,4,3,343,10,0,High Value
15842.0,29,2,548.8,3,2,2,322,7,0,High Value
15845.0,172,3,714.51,1,3,3,133,7,2,At Risk
15846.0,21,1,107.01,3,1,1,311,5,0,High Value
15847.0,64,3,433.3,2,3,2,232,7,0,High Value
15848.0,257,1,139.94,1,1,1,111,3,2,At Risk
15850.0,12,4,819.87,4,3,3,433,10,0,High Value
15851.0,162,1,109.73,1,1,1,111,3,2,At Risk
15852.0,162,1,96.55,1,1,1,111,3,2,At Risk
15854.0,12,9,2609.16,4,4,4,444,12,0,High Value
15855.0,112,1,340.48,2,1,2,212,5,0,High Value
15856.0,1,26,17832.77,4,4,4,444,12,0,High Value
15857.0,66,1,273.48,2,1,1,211,4,0,High Value
15858.0,3,9,2521.52,4,4,4,444,12,0,High Value
15859.0,68,1,438.46,2,1,2,212,5,0,High Value
15860.0,4,10,1528.0,4,4,3,443,11,0,High Value
15861.0,92,4,1236.43,2,3,3,233,8,0,High Value
15862.0,9,10,2095.41,4,4,4,444,12,0,High Value
15863.0,253,3,289.86,1,3,1,131,5,2,At Risk
15864.0,17,1,244.44000000000003,4,1,1,411,6,0,High Value
15865.0,49,2,1353.79,3,2,3,323,8,0,High Value
15867.0,5,17,5251.31,4,4,4,444,12,0,High Value
15868.0,219,1,94.53,1,1,1,111,3,2,At Risk
15869.0,262,1,174.02,1,1,1,111,3,2,At Risk
15870.0,32,3,508.52,3,3,2,332,8,0,High Value
15871.0,73,1,33.099999999999994,2,1,1,211,4,0,High Value
15872.0,14,2,434.75,4,2,2,422,8,0,High Value
15873.0,135,4,313.91999999999996,2,3,2,232,7,0,High Value
15874.0,23,14,6878.88,3,4,4,344,11,0,High Value
15875.0,282,1,111.72,1,1,1,111,3,2,At Risk
15876.0,45,2,1449.1399999999999,3,2,3,323,8,0,High Value
15878.0,197,2,330.77,1,2,2,122,5,2,At Risk
15879.0,40,4,1157.3,3,3,3,333,9,0,High Value
15880.0,5,1,343.28000000000003,4,1,2,412,7,0,High Value
15882.0,4,6,979.62,4,4,3,443,11,0,High Value
15884.0,68,2,249.70000000000002,2,2,1,221,5,0,High Value
15885.0,19,12,1572.47,3,4,3,343,10,0,High Value
15886.0,52,3,871.78,3,3,3,333,9,0,High Value
15887.0,42,3,1027.15,3,3,3,333,9,0,High Value
15888.0,36,2,260.85,3,2,1,321,6,0,High Value
15889.0,5,7,1359.41,4,4,3,443,11,0,High Value
15890.0,30,5,535.65,3,4,2,342,9,0,High Value
15892.0,305,1,128.2,1,1,1,111,3,2,At Risk
15893.0,117,1,305.28000000000003,2,1,1,211,4,0,High Value
15894.0,5,1,156.74,4,1,1,411,6,0,High Value
15898.0,3,22,4207.43,4,4,4,444,12,0,High Value
15899.0,4,1,56.25,4,1,1,411,6,0,High Value
15900.0,49,3,549.29,3,3,2,332,8,0,High Value
15901.0,87,4,339.34,2,3,2,232,7,0,High Value
15902.0,16,1,145.01,4,1,1,411,6,0,High Value
15903.0,14,5,3813.0800000000004,4,4,4,444,12,0,High Value
15905.0,179,1,114.69,1,1,1,111,3,2,At Risk
15906.0,10,3,987.95,4,3,3,433,10,0,High Value
15908.0,126,2,764.57,2,2,3,223,7,0,High Value
15910.0,36,7,1449.6200000000001,3,4,3,343,10,0,High Value
15911.0,259,8,1702.34,1,4,3,143,8,2,At Risk
15912.0,72,7,810.08,2,4,3,243,9,0,High Value
15913.0,170,1,6.300000000000001,1,1,1,111,3,2,At Risk
15914.0,14,2,205.99,4,2,1,421,7,0,High Value
15915.0,37,1,429.21,3,1,2,312,6,0,High Value
15916.0,2,7,1899.08,4,4,4,444,12,0,High Value
15917.0,242,4,437.53000000000003,1,3,2,132,6,2,At Risk
15918.0,267,1,248.65,1,1,1,111,3,2,At Risk
15919.0,4,1,270.72,4,1,1,411,6,0,High Value
15920.0,60,5,404.14,2,4,2,242,8,0,High Value
15921.0,32,3,466.08,3,3,2,332,8,0,High Value
15922.0,9,1,369.5,4,1,2,412,7,0,High Value
15923.0,8,1,127.08,4,1,1,411,6,0,High Value
15924.0,367,1,102.82,1,1,1,111,3,2,At Risk
15926.0,178,1,134.44,1,1,1,111,3,2,At Risk
15927.0,283,1,123.39,1,1,1,111,3,2,At Risk
15928.0,292,1,293.53,1,1,1,111,3,2,At Risk
15929.0,280,1,594.0,1,1,2,112,4,2,At Risk
